date,title,link,description,source
2026-02-09 08:48:36,深層学習―基礎と概念― 第2章（2.1から2.21まで）解答例,https://zenn.dev/yoshitakamo/articles/e396c39d774c8b,"
 はじめに
深層学習―基礎と概念― 演習問題解答例まとめを参照。

 2.1 (★)
癌検診の例で，実際に癌である確率をp(C = 1) = 0.01とした．だが現実には，癌である確率は一般にこれよりはるかに低い．p(C = 1) = 0.001である状況を想定し，検査で陽性の結果が得られたときに実際に癌である確率p(C = 1 \mid T = 1)を再計算せよ．この結果は多くの読者の直感に反するものであろう．なぜなら検査は非常に高い精度をほこっているように見えるが，検査結果が陽性であっても実際に癌である確率は低いからである．

教科書pp.32-33の流れで紹介されている値を用いて...",ZENN ディープラーニング
2026-02-09 08:00:47,"【マーフィー本】1.2節に出てくる「アルファベット3文字」の略語を完全攻略する (ERM, NLL, MLE...)",https://zenn.dev/yuuuuuushi/articles/879fd2e49b20ef,"『確率的機械学習（通称マーフィー本）』の第1章（1.2節）では、機械学習の基礎概念がいきなり略語のパレードとして登場します。
初学者が「ウッ」となるポイントですが、これらは今後の章で息をするように使われる超重要単語ばかりです。
この記事では、頻出する7つの略語（ERM, NLL, MLE, MSE, CNN, DNN, RNN）について、「直感的な意味」「数式の気持ち」「バイオインフォマティクスでの実例」を交えて解説します。


 1. ERM (Empirical Risk Minimization)
日本語: 経験リスク最小化

 直感的な意味
「過去問（手元のデータ）での点数を最大...",ZENN 機械学習
2026-02-09 07:14:41,フォントはベクター形式でも文字認識できるか？,https://zenn.dev/fjktkm/articles/2ee64f88276068,"
 1. はじめに
以前の記事で，ベクターフォントの機械学習用ライブラリ TorchFont を紹介しました．
https://zenn.dev/fjktkm/articles/c674b6185076a8
TorchFont は Google Fonts などのフォントリポジトリからグリフのアウトライン情報を取得し，PyTorch の Dataset として扱えるようにするライブラリです．前回の記事ではライブラリの設計や使い方を紹介しましたが，実際にどのようなタスクに活用できるのかという点についてはあまり触れていませんでした．
フォントに関する機械学習では，従来はグリフをビットマップ画...",ZENN 機械学習
2026-02-09 02:12:05,多重共線性,https://zenn.dev/dmmdata/articles/3d1dd0b204efe3,"線形回帰分析において、説明変数どうしに強い線形関係がある状態を多重共線性と呼びます（相関が高いのはその典型例です）。
完全に線形従属の場合、X はランク落ちし、(X^\top X)^{-1} が存在しません。そのため、逆行列を用いる形ではOLSを計算できません。一方、実務でよく遭遇するのは「完全ではないがかなり近い」ケースで、この場合は計算自体は可能ですが、推定結果が不安定になります。
多重共線性がなんとなく悪いことは知られているのですが、なぜそれが問題になるのかを数式で説明できる人は多くない印象です。
そこで本記事では、参考文献を参照しながら自分なりに多重共線性がなぜまずいかを解説しま...",ZENN 機械学習
2026-02-08 11:52:16,GPT-3で知識が止まっている私のための、LLMアーキテクチャ進化論（2020-2026）,https://zenn.dev/yukikotani231/articles/llm-architecture-evolution-2020-2026,"
 はじめに
2021年、高専の卒研に取り組み始めた頃、GPT-3のベータ版利用の申請が通りデモサイトで触れるようになり、遊び倒していました。175Bパラメータという巨大なモデルが、few-shot learningで様々なタスクをこなす姿に衝撃を受けて、卒研のテーマとして自然言語処理を選びました。当時はTransformerの仕組みやAttention機構、スケーリング法則について一生懸命論文を読んでいました。
その後もちょくちょく情報を追いかけていましたが、正直GPT-4が出た2023年以降、完全に置いてかれていました。「GPT-4はMoEらしい」「GQAって何？」「o1は推論時計算...",ZENN ディープラーニング
2026-02-08 10:42:57,衛星データ革命：数式で理解する「自己教師あり学習」の最前線 SatDINO,https://zenn.dev/singularity/articles/2d4c05ac68bc8a,"衛星ビジネスにおいて、毎日降り注ぐ膨大なデータを「いかに早く、安く解析するか」はビジネスの価値に直結しています。しかし、ここには大きなボトルネックがあります。それは 「教師データの作成（ラベル付け）」 です。　ここ数年の人工知能（AI）の世界では、人間が「これは車」「これは森」とラベルを貼らなくても、データそのものから学習する 自己教師あり学習（Self-Supervised Learning, SSL） が主流になりつつあります。衛星データの解析においても同様にSSLが主流になり通あります。　この記事では特に注目されている「MAE」や「SatDINO」といった手法を、少しだけ数式を交え...",ZENN ディープラーニング
2026-02-08 08:24:38,【PyTorch②】中間層と活性化関数を導入して、非線形な関数を学習する,https://zenn.dev/kouch/articles/f9f7d8b1bc483f,"
 前回のおさらい
https://zenn.dev/kouch/articles/cf580a6c9d582d
前回は、一番簡単な関数として

y = wx + b

という一次関数を設定し、その[x, y]を学習させて、weightとbiasを予想させました。
今回は、もう少し複雑な関数として、**「インプットのxを増やす」「二次関数にする」**というレベルアップを試みます。

 複雑な関数を学習させてみよう（中間層なし）

 やりたいこと
今回は、このような関数を学習させてみましょう。

y = x_1^2 + x_2^2 + 5

前回と違い、インプットが[x1, x2]の二つに...",ZENN ディープラーニング
2026-02-07 16:52:23,深層学習を用いた日本株後場リターンの予測,https://zenn.dev/lzrracer/articles/f7cde8c2bde85e,"はじめまして。@kipperundwipper (https://x.com/kipperundwipper) と申します。

 はじめに
価格の時系列データのみから「将来の価格」を予測することは経験的に難しいとされています。効率的市場仮説やランダムウォーク仮説では過去の価格変化と将来の価格変化の間の依存関係は小さく、資産運用上使えるほど強くないこと、またリターンの分布は裾が広いことを持って、過去のデータに基づき将来の機体収益率を向上させることは難しいと議論されています (Fama, 1965) 。また、金融時系列データは market microstructure noise（約定/ス...",ZENN ディープラーニング
2026-02-05 12:09:10,AIを悪い命令から守る！脱獄攻撃を検知する「SNN Guardrail」【AIセーフティの新手法】,https://zenn.dev/cell_activation/articles/a1781cac8b6720,"
 はじめに
前回の記事（v3）では、SNNを「計算の顕微鏡」として使い、AIの思考を観察する技術を紹介しました。
今回のv4では、その技術をAIの防御に応用します！
!
v4の新発見

🛡️ SNN Guardrail: リアルタイムでAIを守る防御システム
🎯 脱獄検知に成功: 検証した8種類の攻撃を全てブロック
📈 スケーリング則発見: 大きいモデルほどSNN監視が効果的



 この記事で出てくる用語解説



用語
意味




SNN
スパイキングニューラルネットワーク。脳みたいに電気信号で動くAI


TTFS
最初に反応するまでの時間。遅い=困ってる


脱獄
AIの安全...",ZENN ディープラーニング
2026-02-04 16:41:26,【PyTorch①】簡単な一次関数モデルを使って、Deep Learnigを一通り理解しよう,https://zenn.dev/kouch/articles/cf580a6c9d582d,"
 はじめに
生成AIの仕組みを理解するにあたって、避けても通れないのが深層学習、Deep Learnigですね。
今回は、PyTorchを使ってコードを見ながら全体像を把握してみましょう。
概念的な理解としては、ヨビノリさんの動画がとてもよかったので、おすすめです！
https://www.youtube.com/watch?v=xzzTYL90M8s&amp;list=PLHtaIkfroUbtxLN8vxUIvNvWQQ4xs8TCM
https://www.youtube.com/watch?v=0itH0iDO8BE&amp;list=PLHtaIkfroUbtxLN8vxUI...",ZENN ディープラーニング
2026-02-04 11:10:37,【実装編】3D CADデータをAIにぶち込め！Pythonで始める無料サロゲートモデル構築,https://zenn.dev/sanottti/articles/20a9a3b80009ce,"
 はじめに：3D形状を「数値」として扱う魔法
前回、3D CADデータ（STL/STEP）を使ったサロゲートモデルの考え方について触れました。
今回は**「じゃあ、具体的にどう書くの？」**という疑問に答えるべく、最小構成の実装コードを公開します。
高価なソフトウェアは一切不要。numpy-stl と PyTorch さえあれば、あなたのPCで3D形状を理解するAIが動き出します。


 1. 3DデータをどうやってAIに食わせるか？
AIは「STLファイル」をそのままでは読み込めません。そこで、メッシュ（三角形の集まり）を**「点群（Point Cloud）」**に変換するのが最もシ...",ZENN ディープラーニング
2026-02-02 17:10:52,PyTorch TabularとPyTorch Frameの比較,https://zenn.dev/hiroki_k21/articles/8798115486319f,"
 概要
この記事では、表形式データの深層学習モデルを扱うライブラリとして、PyTorch TabularとPyTorch Frameを比較します。両者は設計思想が異なるため、目的（素早いベースライン作成／拡張性の高い実装）に応じて選択します。

 PyTorch Tabularとは?
PyTorch Tabularとは、表形式データを扱う深層学習モデルを扱うためのライブラリです。学習やsweep機能によって、比較的容易にモデルを構築できるのが特徴です。主な機能は以下のとおりです。

TabNetやDANETsといったモデルを共通のAPIを通じて利用可能
ハイパーパラメータ探索やモデルス...",ZENN ディープラーニング
2026-02-02 14:36:03,ANN（人工ニューラルネットワーク）をSNNに変換する法則を発見！閾値=活性化×2.0で100%精度を維持！,https://zenn.dev/cell_activation/articles/89bcdb106c181f,"
 はじめに
SNN（Spiking Neural Network）で省電力で動作するAIが作れる可能性を私は記事で書いてきました。
しかし、DNN（Deep Neural Network）やCNN（Convolutional Neural Network）といったANNと比べると、SNN製のAIモデルはなかなか数が少ないと思います…。
そこで私は
「学習済みのANNのディープラーニングモデルをSNNのモデルに変換できる法則が発見できれば、簡単にSNN製AIを作っていけるのではないか」
と考えました！
そして今回はシンプルな公式で、ANN→SNN変換が精度損失なしでできることを発見しまし...",ZENN ディープラーニング
2026-02-01 09:41:06,Tweedieの公式を証明してみる,https://zenn.dev/yoshitakamo/articles/4842fc8c27ae35,"ゼロから作るDeep Learning 5のP. 246にも登場する、拡散モデルの中で重要な働きをするMaurice Tweedieの公式を示してみます。ちょっと証明を検索してみたけれど簡単なものが見つからなかったので、自分で再構築してみました。
示す公式は以下の通り


\boldsymbol{x} \sim \mathcal{N}(\boldsymbol{x} ; \boldsymbol{\mu}, \boldsymbol{\Sigma})

によってサンプル \boldsymbol{x} が得られたとき、次の式が成り立ちます。

\mathbb{E}[\boldsymbol{\mu...",ZENN ディープラーニング
2026-01-31 13:29:46,Self-Attentionで画像生成を改善する：DCGAN vs SAGAN比較実験,https://zenn.dev/yakagen/articles/2d37789ca363bb,"
 はじめに
前回の記事でDCGANを実装しましたが、Discriminatorが優勢になり学習が不安定になる問題が発生しました。
この記事では、**SAGAN（Self-Attention GAN）**の手法を取り入れて問題を解決し、DCGANとの比較実験を行います。

 前回の問題点
DCGANの学習結果：



指標
値
問題




D_loss
0.41
低すぎる


G_loss
4.14
高すぎる


D(G(z))
0.02
Dが完璧に識別



Discriminatorが強くなりすぎて、Generatorが全く騙せない状態でした。

 SAGANとは
SAGAN（Se...",ZENN ディープラーニング
2026-01-30 02:30:36,【PyTorch×宇宙】深層学習で挑む銀河画像分類入門,https://zenn.dev/yonesuryo/books/cb15dd8e7feb96,"未経験から「宇宙研究」の最前線へ。
本物の観測データ × 最新AI技術で、あなただけの銀河分類器を作り上げよう。
",ZENN ディープラーニング
2026-01-25 23:05:50,動画拡散モデル×効率的なカメラ制御×高精度な動画カメラアライメントの実現,https://zenn.dev/yunisuta/articles/arxiv_20260125-180545,"---
title: ""動画拡散モデル×効率的なカメラ制御×高精度な動画カメラアライメントの実現""
emoji: ""🔥""
type: ""tech""
topics: [""VideoDiffusionModel"",""CameraControl"",""3DRepresentation"",""RewardFeedbackLearning"",""ComputerVision""]
published: true
---

 動画拡散モデル×効率的なカメラ制御×高精度な動画カメラアライメントの実現
近年、動画生成分野では拡散モデルが非常に注目を浴びており、特にカメラ制御を加えた動画生成は、映画制作やバーチャ...",ZENN ディープラーニング
2026-01-23 01:00:00,【LLM自作入門 Vol.3】学習ループの設計と省メモリ学習の技術について,https://zenn.dev/lluminai_tech/articles/a3439384d0b13b,"
 はじめに
ルミナイR&amp;Dチームの宮脇彰梧です。
「LLMをゼロから作る」連載の第3回です。
これまでの記事で、以下の準備が整いました。


Vol.1：BPEトークナイザとデータセットの構築

Vol.2：Llamaアーキテクチャ（RMSNorm, RoPE, SwiGLU）の実装

https://zenn.dev/lluminai_tech/articles/ca54564106414a
https://zenn.dev/lluminai_tech/articles/f488b0843efda3
今回は、このモデルに命を吹き込む「学習ループ（Training Loop）」...",ZENN ディープラーニング
